LOCATIONID,LATITUDE,LONGITUDE,TOWN,DISPLAYNAME,WEEKDAY,HOUR,CONNECTOR_TYPES,MIN_MAXELECTRIC_POWER_W,MAX_MAXELECTRIC_POWER_W,NR_CONNECTORS,TOTAL_DURATION,AVG_DURATION,CHARGING_CAPACITY,CHARGING_CAPACITY_2,CHARGE_PERCENTAGE,parking,charging_station,fast_food,cafe,toilets,restaurant,convenience,playground,park,community_centre,bar,pub,supermarket,sports_centre,hotel,museum,theatre,hospital,library,zoo,cinema,bakery,motorway,trunk,primary,secondary,TOWN_NR,COUNTRY,AVG_ICOME,COST_OF_LIVING,NET_INCOME,CARS_PER_100,EV_RATE,POPULATION,POP_DENSITY,AGE_20,AGE_40,AGE_60,AGE_80,AGE_100,AVG_TRAFFIC_DUR
151,51.94897,13.78772,Bersteland,Freiwalde,1,12,"[CHAdeMO,CCS Type 2]",50000,50000,2,258.84000000000003,129.42000000000002,6240,120,0.0415,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",145.75
151,51.94897,13.78772,Bersteland,Freiwalde,2,21,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.125
151,51.94897,13.78772,Bersteland,Freiwalde,5,1,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.625
151,51.94897,13.78772,Bersteland,Freiwalde,1,7,"[CCS Type 2,CHAdeMO]",50000,50000,2,53.84,26.92,6240,120,0.0086,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",145.0
151,51.94897,13.78772,Bersteland,Freiwalde,3,4,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",135.75
151,51.94897,13.78772,Bersteland,Freiwalde,5,9,"[CCS Type 2,CHAdeMO]",50000,50000,2,248.02,124.01,6240,120,0.0397,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",139.375
151,51.94897,13.78772,Bersteland,Freiwalde,6,2,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6360,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",138.625
151,51.94897,13.78772,Bersteland,Freiwalde,6,5,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6360,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",137.75
151,51.94897,13.78772,Bersteland,Freiwalde,5,18,"[CCS Type 2,CHAdeMO]",50000,50000,2,39.1,19.55,6240,120,0.0063,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.25
151,51.94897,13.78772,Bersteland,Freiwalde,0,16,"[CHAdeMO,CCS Type 2]",50000,50000,2,142.06,71.03,6240,120,0.0228,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",144.25
151,51.94897,13.78772,Bersteland,Freiwalde,5,15,"[CCS Type 2,CHAdeMO]",50000,50000,2,194.44,97.22,6240,120,0.0312,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.0
151,51.94897,13.78772,Bersteland,Freiwalde,4,17,"[CCS Type 2,CHAdeMO]",50000,50000,2,9.56,4.78,6240,120,0.0015,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.5
151,51.94897,13.78772,Bersteland,Freiwalde,2,16,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.875
151,51.94897,13.78772,Bersteland,Freiwalde,2,5,"[CCS Type 2,CHAdeMO]",50000,50000,2,43.84,21.92,6240,120,0.007,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",139.875
151,51.94897,13.78772,Bersteland,Freiwalde,5,6,"[CHAdeMO,CCS Type 2]",50000,50000,2,94.0,47.0,6240,120,0.0151,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.75
151,51.94897,13.78772,Bersteland,Freiwalde,6,23,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6360,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",137.375
151,51.94897,13.78772,Bersteland,Freiwalde,4,10,"[CCS Type 2,CHAdeMO]",50000,50000,2,109.6,54.8,6240,120,0.0176,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.0
151,51.94897,13.78772,Bersteland,Freiwalde,2,10,"[CCS Type 2,CHAdeMO]",50000,50000,2,75.0,37.5,6240,120,0.012,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.5
151,51.94897,13.78772,Bersteland,Freiwalde,1,18,"[CHAdeMO,CCS Type 2]",50000,50000,2,176.4,88.2,6240,120,0.0283,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",147.375
151,51.94897,13.78772,Bersteland,Freiwalde,5,11,"[CCS Type 2,CHAdeMO]",50000,50000,2,90.5,45.25,6240,120,0.0145,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",139.0
151,51.94897,13.78772,Bersteland,Freiwalde,3,7,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",142.375
151,51.94897,13.78772,Bersteland,Freiwalde,1,20,"[CHAdeMO,CCS Type 2]",50000,50000,2,70.36,35.18,6240,120,0.0113,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",138.25
151,51.94897,13.78772,Bersteland,Freiwalde,0,19,"[CCS Type 2,CHAdeMO]",50000,50000,2,20.74,10.37,6240,120,0.0033,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",138.375
151,51.94897,13.78772,Bersteland,Freiwalde,1,10,"[CHAdeMO,CCS Type 2]",50000,50000,2,111.34,55.67,6240,120,0.0178,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.375
151,51.94897,13.78772,Bersteland,Freiwalde,4,0,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.75
151,51.94897,13.78772,Bersteland,Freiwalde,2,11,"[CCS Type 2,CHAdeMO]",50000,50000,2,4.0,2.0,6240,120,0.0006,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",147.375
151,51.94897,13.78772,Bersteland,Freiwalde,4,12,"[CCS Type 2,CHAdeMO]",50000,50000,2,5.34,2.67,6240,120,0.0009,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",146.0
151,51.94897,13.78772,Bersteland,Freiwalde,0,0,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",137.0
151,51.94897,13.78772,Bersteland,Freiwalde,2,2,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",137.25
151,51.94897,13.78772,Bersteland,Freiwalde,5,16,"[CCS Type 2,CHAdeMO]",50000,50000,2,392.58,196.29,6240,120,0.0629,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",142.625
151,51.94897,13.78772,Bersteland,Freiwalde,1,15,"[CCS Type 2,CHAdeMO]",50000,50000,2,103.24,51.62,6240,120,0.0165,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.75
151,51.94897,13.78772,Bersteland,Freiwalde,1,5,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.25
151,51.94897,13.78772,Bersteland,Freiwalde,2,17,"[CHAdeMO,CCS Type 2]",50000,50000,2,64.0,32.0,6240,120,0.0103,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.75
151,51.94897,13.78772,Bersteland,Freiwalde,4,7,"[CCS Type 2,CHAdeMO]",50000,50000,2,118.02,59.010000000000005,6240,120,0.0189,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.625
151,51.94897,13.78772,Bersteland,Freiwalde,1,4,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.125
151,51.94897,13.78772,Bersteland,Freiwalde,2,8,"[CHAdeMO,CCS Type 2]",50000,50000,2,4.0,2.0,6240,120,0.0006,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.625
151,51.94897,13.78772,Bersteland,Freiwalde,6,4,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6360,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",138.0
151,51.94897,13.78772,Bersteland,Freiwalde,3,6,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.875
151,51.94897,13.78772,Bersteland,Freiwalde,5,14,"[CCS Type 2,CHAdeMO]",50000,50000,2,135.6,67.8,6240,120,0.0217,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.25
151,51.94897,13.78772,Bersteland,Freiwalde,1,22,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.375
151,51.94897,13.78772,Bersteland,Freiwalde,2,22,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.125
151,51.94897,13.78772,Bersteland,Freiwalde,1,19,"[CCS Type 2,CHAdeMO]",50000,50000,2,138.14,69.07,6240,120,0.0221,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.625
151,51.94897,13.78772,Bersteland,Freiwalde,4,6,"[CCS Type 2,CHAdeMO]",50000,50000,2,68.14,34.07,6240,120,0.0109,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.75
151,51.94897,13.78772,Bersteland,Freiwalde,5,5,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.125
151,51.94897,13.78772,Bersteland,Freiwalde,4,2,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.875
151,51.94897,13.78772,Bersteland,Freiwalde,5,12,"[CHAdeMO,CCS Type 2]",50000,50000,2,13.0,6.5,6240,120,0.0021,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",147.875
151,51.94897,13.78772,Bersteland,Freiwalde,4,18,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",142.375
151,51.94897,13.78772,Bersteland,Freiwalde,5,19,"[CCS Type 2,CHAdeMO]",50000,50000,2,254.32,127.16,6240,120,0.0408,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.75
151,51.94897,13.78772,Bersteland,Freiwalde,0,14,"[CCS Type 2,CHAdeMO]",50000,50000,2,41.44,20.72,6240,120,0.0066,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",149.75
151,51.94897,13.78772,Bersteland,Freiwalde,3,22,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.5
151,51.94897,13.78772,Bersteland,Freiwalde,6,7,"[CCS Type 2,CHAdeMO]",50000,50000,2,109.0,54.5,6360,120,0.0171,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.375
151,51.94897,13.78772,Bersteland,Freiwalde,2,19,"[CCS Type 2,CHAdeMO]",50000,50000,2,54.3,27.15,6240,120,0.0087,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.625
151,51.94897,13.78772,Bersteland,Freiwalde,4,15,"[CHAdeMO,CCS Type 2]",50000,50000,2,145.26,72.63,6240,120,0.0233,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.875
151,51.94897,13.78772,Bersteland,Freiwalde,5,7,"[CHAdeMO,CCS Type 2]",50000,50000,2,119.6,59.8,6240,120,0.0192,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",139.375
151,51.94897,13.78772,Bersteland,Freiwalde,1,0,"[CCS Type 2,CHAdeMO]",50000,50000,2,2.96,1.48,6240,120,0.0005,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",137.375
151,51.94897,13.78772,Bersteland,Freiwalde,4,13,"[CCS Type 2,CHAdeMO]",50000,50000,2,74.9,37.45,6240,120,0.012,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.75
151,51.94897,13.78772,Bersteland,Freiwalde,2,6,"[CHAdeMO,CCS Type 2]",50000,50000,2,185.36,92.68,6240,120,0.0297,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.375
151,51.94897,13.78772,Bersteland,Freiwalde,2,3,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",137.0
151,51.94897,13.78772,Bersteland,Freiwalde,6,16,"[CCS Type 2,CHAdeMO]",50000,50000,2,286.52,143.26,6360,120,0.0451,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.875
151,51.94897,13.78772,Bersteland,Freiwalde,0,12,"[CHAdeMO,CCS Type 2]",50000,50000,2,34.44,17.22,6240,120,0.0055,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.625
151,51.94897,13.78772,Bersteland,Freiwalde,6,17,"[CCS Type 2,CHAdeMO]",50000,50000,2,161.60000000000002,80.80000000000001,6360,120,0.0254,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",139.75
151,51.94897,13.78772,Bersteland,Freiwalde,0,9,"[CCS Type 2,CHAdeMO]",50000,50000,2,60.34,30.17,6240,120,0.0097,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",150.875
151,51.94897,13.78772,Bersteland,Freiwalde,0,22,"[CHAdeMO,CCS Type 2]",50000,50000,2,119.74,59.870000000000005,6240,120,0.0192,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",137.25
151,51.94897,13.78772,Bersteland,Freiwalde,0,7,"[CCS Type 2,CHAdeMO]",50000,50000,2,18.0,9.0,6240,120,0.0029,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",142.125
151,51.94897,13.78772,Bersteland,Freiwalde,3,21,"[CCS Type 2,CHAdeMO]",50000,50000,2,3.0,1.5,6240,120,0.0005,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.875
151,51.94897,13.78772,Bersteland,Freiwalde,4,14,"[CCS Type 2,CHAdeMO]",50000,50000,2,188.76,94.38,6240,120,0.0302,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.375
151,51.94897,13.78772,Bersteland,Freiwalde,3,17,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.25
151,51.94897,13.78772,Bersteland,Freiwalde,0,23,"[CHAdeMO,CCS Type 2]",50000,50000,2,4.14,2.07,6240,120,0.0007,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",138.125
151,51.94897,13.78772,Bersteland,Freiwalde,1,17,"[CCS Type 2,CHAdeMO]",50000,50000,2,83.14,41.57,6240,120,0.0133,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.25
151,51.94897,13.78772,Bersteland,Freiwalde,5,17,"[CHAdeMO,CCS Type 2]",50000,50000,2,140.1,70.05,6240,120,0.0225,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",147.25
151,51.94897,13.78772,Bersteland,Freiwalde,0,4,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.625
151,51.94897,13.78772,Bersteland,Freiwalde,6,22,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6360,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",135.625
151,51.94897,13.78772,Bersteland,Freiwalde,2,7,"[CCS Type 2,CHAdeMO]",50000,50000,2,25.48,12.74,6240,120,0.0041,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.875
151,51.94897,13.78772,Bersteland,Freiwalde,0,20,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",137.625
151,51.94897,13.78772,Bersteland,Freiwalde,5,0,"[CCS Type 2,CHAdeMO]",50000,50000,2,3.36,1.68,6240,120,0.0005,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.625
151,51.94897,13.78772,Bersteland,Freiwalde,2,15,"[CCS Type 2,CHAdeMO]",50000,50000,2,173.24,86.62,6240,120,0.0278,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.0
151,51.94897,13.78772,Bersteland,Freiwalde,3,14,"[CHAdeMO,CCS Type 2]",50000,50000,2,100.0,50.0,6240,120,0.016,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.75
151,51.94897,13.78772,Bersteland,Freiwalde,5,3,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",137.375
151,51.94897,13.78772,Bersteland,Freiwalde,1,23,"[CHAdeMO,CCS Type 2]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",136.75
151,51.94897,13.78772,Bersteland,Freiwalde,5,8,"[CCS Type 2,CHAdeMO]",50000,50000,2,62.0,31.0,6240,120,0.0099,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.375
151,51.94897,13.78772,Bersteland,Freiwalde,4,19,"[CCS Type 2,CHAdeMO]",50000,50000,2,75.75,37.875,6240,120,0.0121,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",141.875
151,51.94897,13.78772,Bersteland,Freiwalde,1,11,"[CCS Type 2,CHAdeMO]",50000,50000,2,230.12,115.06,6240,120,0.0369,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",140.875
151,51.94897,13.78772,Bersteland,Freiwalde,5,21,"[CCS Type 2,CHAdeMO]",50000,50000,2,0.0,0.0,6240,120,0.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",139.375
151,51.94897,13.78772,Bersteland,Freiwalde,0,8,"[CCS Type 2,CHAdeMO]",50000,50000,2,6.62,3.31,6240,120,0.0011,2,2.0,,,,,,,,,,,,,,,,,,,,,2,0,16,0,13,Germany,35000,650,27200,"62,5","2,25",844,"28,59","18,39","14,59","32,62","25,62","8,78",143.5
