LATITUDE,LONGITUDE,MIN_MAXELECTRIC_POWER_W,MAX_MAXELECTRIC_POWER_W,CHARGING_CAPACITY,CHARGE_PERCENTAGE,motorway,trunk,primary,secondary,POPULATION,POP_DENSITY,AGE_20,AGE_40,AGE_60,AGE_80,AGE_100,COST_OF_LIVING,NET_INCOME,CARS_PER_100,EV_RATE,AVG_TRAFFIC_DUR,_EVENING,_MIDDAY,_MORNING,_NIGHT,_WEEKEND,_WORKDAY,FOOD_&_BEVERAGE,RETAIL_&_CONVENIENCE,COMPETITORS,ENTERTAINMENT,HEALTH_&_SERVICES
50.896174,5.402397,50000,300000,18720,0.3976,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,575.875,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5624,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,570.875,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1566,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,555.375,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.7626,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,559.125,0,1,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4951,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,573.75,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.2078,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,563.5,0,0,1,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0375,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,550.75,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3316,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,564.0,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0696,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,559.375,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.214,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,547.75,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0439,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,535.5,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3837,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,720.0,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0557,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,548.75,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.6926,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,577.25,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.2252,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,537.875,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4619,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,617.25,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.0517,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,537.75,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.2534,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,540.125,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3835,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,568.625,1,0,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0243,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,559.0,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0291,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,563.375,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.6626,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,555.0,0,1,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0664,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,549.5,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4805,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,591.625,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0496,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,543.625,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.52,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,601.125,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5249,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,645.5,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0721,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,541.625,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.7067,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,578.75,1,0,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1854,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,558.5,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.5709,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,569.125,1,0,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0855,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,546.0,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.0617,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,541.375,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.6419,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,570.875,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.2622,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,552.875,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.2821,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,574.125,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5556,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,581.0,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.7206,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,557.625,0,1,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5121,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,581.125,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4964,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,711.0,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1824,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,548.375,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.709,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,554.875,0,1,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.025,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,549.875,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0841,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,547.5,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5358,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,579.0,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.557,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,585.875,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.011,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,551.375,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.0875,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,551.25,0,0,1,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5154,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,596.75,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3995,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,591.875,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1066,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,537.375,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0325,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,551.625,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0424,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,538.5,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1208,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,573.5,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.2775,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,541.125,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0196,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,561.625,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0477,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,552.75,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4158,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,588.625,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4762,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,574.0,1,0,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3861,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,634.875,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4413,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,652.0,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0292,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,555.0,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.6763,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,559.75,0,1,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1326,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,544.75,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.6625,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,564.5,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3252,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,580.375,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.6942,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,553.5,0,1,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0575,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,549.625,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4204,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,572.75,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0259,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,546.625,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5006,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,591.875,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4379,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,573.875,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1266,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,536.125,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4508,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,584.75,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.6833,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,560.5,0,1,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0352,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,556.875,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4826,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,584.125,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.6474,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,584.25,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5649,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,562.625,0,0,1,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.0363,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,542.125,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3375,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,595.625,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4717,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,577.25,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4828,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,582.25,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4495,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,572.25,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3423,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,572.625,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.2667,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,549.0,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.0654,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,537.125,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4235,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,745.625,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1299,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,542.375,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5698,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,576.875,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0425,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,572.625,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5461,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,569.5,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4967,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,591.875,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.692,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,550.875,0,1,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3172,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,595.625,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.7058,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,563.875,0,1,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0782,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,531.875,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.0539,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,540.75,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.041,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,547.5,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3618,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,597.375,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4582,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,580.625,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1858,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,542.375,0,0,0,1,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4239,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,586.0,0,0,1,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5215,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,589.875,1,0,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.1439,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,559.375,0,0,1,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.6894,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,582.25,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.6844,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,569.375,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.6452,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,561.5,1,0,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.3737,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,556.375,1,0,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.1506,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,540.75,0,0,0,1,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.5381,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,575.5,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.4848,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,567.0,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,19080,0.5143,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,563.25,1,0,0,0,1,0,0.0,0.0,2.0,6.0,3.0
50.896174,5.402397,50000,300000,18720,0.526,2,0,19,23,19607,473.5,19.23,23.38,27.42,23.92,6.04,1000,23000,52.5,1.75,580.0,0,1,0,0,0,1,0.0,0.0,2.0,6.0,3.0
52.072748,-1.341972,50000,150000,37440,0.0263,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,244.5,0,0,0,1,0,1,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,37440,0.0626,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,241.75,0,0,0,1,0,1,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,37440,0.3455,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,315.5,0,1,0,0,1,0,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,37440,0.2077,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,283.75,1,0,0,0,1,0,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,38160,0.3064,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,259.75,0,1,0,0,1,0,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,37440,0.0259,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,240.125,0,0,0,1,0,1,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,37440,0.0837,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,244.5,0,0,0,1,0,1,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,37440,0.1959,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,363.0,0,0,1,0,0,1,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,37440,0.2705,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,347.625,1,0,0,0,0,1,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,37440,0.012,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,238.875,0,0,0,1,0,1,32.0,9.0,3.0,28.0,57.0
52.072748,-1.341972,50000,150000,37440,0.0301,0,71,162,98,52052,3766.0,23.28,30.16,26.52,15.92,4.12,1200,21600,57.5,2.5,244.0,0,0,0,1,0,1,32.0,9.0,3.0,28.0,57.0
